Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2014,I,Chinchilla lanigera,Mammalia,Rodentia,Chinchillidae,Chinchilla,HK,BO,,,300,skins,,T,C
2014,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,BD,BE,,,2,live,,T,C
2014,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,KR,BE,,,1,bodies,,T,C
2014,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,QA,ES,,,4,live,,T,C
2014,I,Saussurea costus,,Asterales,Compositae,Saussurea,US,CN,XX,30,,medicine,,T,I
2014,I,Saussurea costus,,Asterales,Compositae,Saussurea,US,CN,,86,,extract,,T,I
2014,I,Saussurea costus,,Asterales,Compositae,Saussurea,US,CN,,50,,medicine,,T,I
2014,I,Saussurea costus,,Asterales,Compositae,Saussurea,US,CN,,10,,powder,kg,T,I
2014,I,Saussurea costus,,Asterales,Compositae,Saussurea,US,HK,XX,11,,medicine,,T,I
2014,I,Oreophasis derbianus,Aves,Galliformes,Cracidae,Oreophasis,CH,BE,MX,,1,bodies,,T,C
2014,I,Oreophasis derbianus,Aves,Galliformes,Cracidae,Oreophasis,CN,BE,,,1,bodies,,T,C
2014,I,Pipile jacutinga,Aves,Galliformes,Cracidae,Pipile,CH,BE,,,1,bodies,,T,C
2014,I,Crocodylus moreletii,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,MX,XX,6,,leather products (small),,T,I
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,FR,ZW,,2.4,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,FR,FR,,1,live,,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,ZA,,4,skins,,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,ZW,,1,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,GB,ZA,,1,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,KR,ZA,,300,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,FR,ZW,1,,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,ZA,,10,skins,,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KW,FR,ZW,,0.4,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MX,IT,BR,45,45,skins,,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NA,ZA,,31,,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,PA,ZW,FR,1,,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SN,ZA,,16,,skins,,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CA,ZA,,13,leather products (small),,T,R
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,IL,1370,,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,MS,16,,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,XX,1,,leather products (small),,T,I
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZA,,1,skins,,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,XX,1,,leather products (small),,T,I
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,NA,,2,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,XX,28,,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,XX,14,,leather products (small),,T,I
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,XX,20,,leather products (small),,T,W
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,KW,GN,1,,leather products (small),,T,I
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,NG,,1,,skins,,T,I
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ZA,SG,,60,,skins,,T,C
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,BD,MY,,,240,live,,T,C
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,IT,AU,,1,leather products (small),,T,C
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,IT,LA,,1,leather products (small),,T,W
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,ID,,2,leather products (small),,T,C
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,US,XX,,3,leather products (small),,T,I
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CN,US,,5,leather products (small),,T,R
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,IT,AU,,1,leather products (small),,T,C
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,AU,1,1,leather products (small),,T,R
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NZ,SG,,1,,leather products (small),,T,C
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,XX,1,,leather products (large),,T,I
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,TH,1,,leather products (small),,T,I
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,XX,1,,leather products (large),,T,I
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,XX,1,,leather products (small),,T,I
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,AU,,1,leather products (small),,T,R
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,AU,,2,leather products (small),,T,R
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,PH,3,,garments,,T,I
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,PH,2,,leather products (small),,T,I
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,SG,1,,leather products (small),,T,I
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,XX,1,,leather products (small),,T,W
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,VN,FR,AU,3,,leather products (small),,T,W
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,TH,XX,,2,leather products (small),,T,W
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,TH,5,,leather products (small),,T,W
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ID,TH,VN,,4,leather products (small),,T,C
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,IT,TH,,1,garments,,T,W
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,FR,TH,,4,skins,,T,R
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,TH,CO,,5,skins,,T,C
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,TH,,,1,leather products (small),,T,C
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,TH,3,,leather products (small),,T,I
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TH,,12,,leather products (small),,T,I
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,VN,XX,4,,leather products (small),,T,I
2014,I,Tomistoma schlegelii,Reptilia,Crocodylia,Crocodylidae,Tomistoma,GB,MY,,,2,live,,T,C
2014,I,Orcaella brevirostris,Mammalia,Cetacea,Delphinidae,Orcaella,JP,TW,,50,,live,,T,C
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,US,XX,,1,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,US,XX,,1,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,GB,XX,,8,ivory carvings,,T,U
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,XX,,3,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,US,XX,,2,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,,12,ivory carvings,,T,U
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,US,XX,,30,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,GB,XX,12,,ivory carvings,,T,U
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,US,XX,,2,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IE,US,XX,,1,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,GB,XX,,4,ivory carvings,,T,U
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,US,XX,,3,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,KR,US,XX,,3,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MY,GB,XX,,107,ivory carvings,,T,U
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,US,XX,,1,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,US,XX,,1,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TH,US,XX,,1,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,US,XX,,6,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,US,XX,,1,leather products (large),,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,US,XX,,1,leather products (small),,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,22,,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,3,,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CN,XX,7,,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DE,XX,52,,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FI,XX,1,,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,53,,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,76,,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ID,XX,1,,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IE,XX,24,,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IN,XX,1,,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,MX,XX,2,,leather products (small),,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,XX,1,,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,UY,XX,4,,ivory carvings,,T,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,XX,PL,XX,,52,ivory carvings,,T,
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AE,GB,XX,,23,ivory carvings,,T,U
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,GB,XX,,13,ivory carvings,,T,U
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,GR,HK,,1,ivory carvings,,T,U
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,QA,XX,,1,trophies,,T,W
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,GB,XX,13,,ivory carvings,,T,U
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,QA,SZ,XX,1,,trophies,,T,W
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SG,GB,XX,,1,ivory carvings,,T,U
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,1,,ivory carvings,,T,I
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,96,,ivory carvings,,T,I
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,,2,ivory carvings,,T,U
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,GB,XX,,3,ivory carvings,,T,U
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,GB,XX,,4,ivory carvings,,T,U
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BW,ZA,,,1,skins,,T,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,AT,SD,,4,ivory pieces,,T,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,HK,XX,,1,ivory carvings,,T,U
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DK,ZW,,9,leather products (large),,T,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DK,ZW,,11,skins,,T,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GB,XX,,18,ivory carvings,,T,U
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,IT,ZW,,11,leather products (small),,T,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,IT,ZW,,21,skins,,T,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,US,XX,,1,ivory carvings,,T,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,US,XX,,1,ivory carvings,,T,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,2,ivory carvings,,T,I
